20/10/20 23:53:17,0.0
20/10/20 23:53:18,0.0
20/10/20 23:53:19,0.0
20/10/20 23:53:20,0.0
20/10/20 23:53:21,0.0
20/10/20 23:53:22,0.25
20/10/20 23:53:23,1.93
20/10/20 23:53:24,2.75
20/10/20 23:53:25,2.39
20/10/20 23:53:26,2.15
20/10/20 23:53:27,1.49
20/10/20 23:53:28,0.95
20/10/20 23:53:29,0.85
20/10/20 23:53:30,0.94
20/10/20 23:53:31,0.58
20/10/20 23:53:32,0.0
20/10/20 23:53:33,0.49
